restaurant_id,best_restaurant,avg_total_score,avg_taste_score,avg_service_score,avg_mood_score,num_of_reviews,num_of_collections,category_name
0UiaHDDCUJSjClyonO1D_A,0,4.27755,4.44898,4.08163,4.46939,49,2,이탈리아음식
0UtRIhhh8CeGd2Bnsx91pA,0,4.66364,4.81818,5.00000,4.36364,11,0,바베큐
0uzJTb9AsE7SSO4OA27rJQ,0,4.76897,4.78621,4.84828,4.76552,145,10,코스요리
0VXyIl1iUsEXlPC6Q_pwhw,0,4.96364,5.00000,4.95455,4.95455,22,2,돼지고기구이
0W7cZoMH7nYkrWlfYgnjQw,0,4.35768,4.28406,4.46087,4.46957,345,0,뷔페
0X1tPYANRO-I_Jk0ptm4MQ,0,5.00000,5.00000,5.00000,5.00000,1,0,바베큐
0Xlx3ig_ENtDIltN67m7Jg,0,4.83444,4.84437,4.85099,4.84437,151,17,와인
0y3XI1qyyneXBFCMr7J3Cg,0,5.00000,5.00000,5.00000,5.00000,2,0,와인
0YgiT2sgA5WY_rY4_Jlg8Q,0,4.35286,4.44801,4.31109,4.38215,577,35,다이닝바
0Z_ZT2VY7KRIoR9nr6VFXw,0,3.67000,3.60000,4.10000,3.60000,10,2,파스타
0ZtVafV6kuhGHMwxxU46_w,0,4.46350,4.60333,4.37833,4.54167,600,26,유러피안음식
1_ixYd7q_55l1H170pwiNg,0,4.72059,4.72059,4.72059,4.79412,136,6,일식
1-kFfDKz2fOSf51_vjAxhw,0,4.94000,5.00000,5.00000,4.80000,5,0,양고기
1-pTSIAxhcT9laqJ-tqM4w,0,4.69372,4.77929,4.75212,4.63497,589,32,이자카야
1-Zoh9T2O26aDKAu_Bqe4w,0,4.68056,4.77778,4.66667,4.72222,36,3,프랑스음식
10P2lBX9xStJUljoIA6Rcw,0,4.71481,4.77778,4.75309,4.72840,81,5,유러피안음식
11sk0bi8mVJ8VdLpbDxLFQ,0,4.78750,4.75000,4.87500,4.75000,8,0,일식
11vuL3xGG87RYnm6Rt1cjw,0,1.00000,1.00000,1.00000,1.00000,1,0,소고기구이
124rcjYSPcrzSELQaXIhqQ,0,4.47630,4.69630,4.39259,4.40000,135,3,한식
135YYG-6tLc2X3-lf1ONyQ,0,4.89167,4.91667,4.91667,4.83333,12,0,다이닝바
13g87ugtSPg7Og_-KTi0IA,0,4.57917,4.64583,4.60417,4.60417,96,4,일식
13U_MKo4RWLKn6qDoubgIA,0,4.80272,4.83152,4.85870,4.79891,184,7,스테이크 립
13VAyiCWLTpxNhI9PnQZEg,0,5.00000,5.00000,5.00000,5.00000,2,0,이자카야
14eFjV-E4qZqXQXtUqmayw,0,5.00000,5.00000,5.00000,5.00000,1,0,다이닝바
14hOB32cHz2DQZa40FFDPg,0,4.50000,4.50000,4.75000,4.25000,4,0,한식
14ijhG41z-nB2Ah--RL9tA,0,4.62800,4.80000,4.67000,4.51000,300,10,한식
15COiU7KwOQu5S2V8i9SZA,0,4.79833,4.76667,4.85000,4.83333,60,2,소고기구이
168S7r31fng92yvqbBqNOQ,1,4.84237,4.82363,4.84785,4.89035,2353,92,다이닝바
16leRgtFJLlnxWqyB89GYQ,0,4.59455,4.71818,4.50000,4.63636,110,1,육류 고기요리
17fTt9cVblBROfi6KX0qnw,0,4.70000,4.71053,4.63158,4.78947,38,2,소고기구이
18kG8eLryMk3nbF8SisptQ,0,4.62679,4.58333,4.57143,4.80952,168,8,중식
18z-TijA29raxTZuWeeTdQ,0,4.68059,4.77628,4.62803,4.72776,371,19,이자카야
19uNYs75bScYKUEBt0jxlg,0,4.37128,4.50000,4.14894,4.62766,94,1,이탈리아음식
1aej0kPkp8DI5WVkqdP-4A,0,4.93544,4.92827,4.97890,4.94515,237,5,스시오마카세
1at-OoEyapCa9TH6gGwSCA,0,4.85882,4.97059,4.88235,4.82353,34,2,스시오마카세
1b6HAOqaDhCwjqeV7ureQA,0,4.71250,4.53125,4.84375,4.81250,32,3,브런치
1b7jwfxl5H_p975iknxekw,0,4.60382,4.67939,4.56489,4.64885,131,1,소고기구이
1CDh1Y7oJG3tvej0ept5dQ,0,4.49898,4.57908,4.44133,4.54847,196,24,이탈리아음식
1d-7Uf9iYlIUIM0m-X7Wbg,0,4.90674,4.91011,4.87640,4.96629,89,1,장어요리
1DLeG43AyGqqnDuuqX85QQ,0,4.63529,4.70588,4.61765,4.67647,34,2,와인
1elSaPDTwt3d1D0RKOs8Zg,0,4.90000,4.95000,4.95000,4.85000,20,1,장어요리
1ElvkS6EvbywmWBRK9UMVg,0,4.62113,4.68557,4.70103,4.55670,194,14,다이닝바
1eqDr0AAmPHztAnpxyzy0A,0,4.74225,4.73239,4.76901,4.77183,355,18,스시오마카세
1FJsvNvEIZ7tIMuhJuAEeg,0,5.00000,5.00000,5.00000,5.00000,5,2,요리주점
1fUlBBpFJibM3JsuhhH4RQ,0,4.97500,4.97917,4.97917,5.00000,48,10,컨템포러리
1fvW0dYUc_3jgwQHiHxehg,0,4.86750,4.91250,4.96250,4.78750,40,1,양고기
1FY80FKA2sAKwVPukUeVCA,0,4.80000,4.77027,4.83333,4.86036,111,10,한식
1gC3rUcPRFhdXdt-eVRPzA,0,4.90000,4.90000,4.90000,4.90000,10,1,돼지고기구이
1gMDeXhYe_1rLehQQzBOOw,0,4.83654,4.75000,4.88462,4.92308,52,3,와인
1GTLT5FMsckrFk_Xr4XDnA,0,4.30496,4.45455,4.23967,4.32231,121,4,중식
1gunTr8JhbtqmmBtkzNCWg,0,4.81515,4.81818,4.81818,4.81818,33,0,한식
1GzaWReMpQ4vGB8CGQEfnA,0,4.87869,4.87705,4.85246,4.93443,122,12,다이닝바
1gZTz7jifAkwRiocprczfA,0,4.88000,4.90000,4.90000,4.90000,10,0,맥주 호프
1H3cgik5NVGkMBMKU5A6hg,0,4.82715,4.86093,4.89735,4.78477,302,31,일식
1HlAQfh00La9QGe2yGyJTg,0,4.26441,4.47458,4.23729,4.15254,59,2,한식
1i63S_h92wmwKHC-hPd1GA,0,4.46978,4.56115,4.48201,4.48201,139,3,중식
1IukLbS3hQKtYfYBa3jLpQ,0,4.85000,5.00000,4.66667,4.83333,6,1,이자카야
1j4qqnnPDEDH74GSm2FWlQ,0,4.60756,4.66499,4.61209,4.63224,397,10,스시오마카세
1j9UXbKVqzIJTYgzmT1bKg,0,4.75262,4.79846,4.77077,4.75846,325,18,프랑스음식
1jCscqeqC7tKVDUNpmphbA,0,3.96000,4.80000,3.40000,3.80000,5,0,카페 디저트
1jHFnLOk0qNzoORRkRzUXQ,0,4.86444,4.88889,4.91111,4.86667,45,2,다이닝바
1JYUieFRgsNwTAAgWPNwEg,0,4.86822,4.86916,4.91121,4.90654,214,26,스시오마카세
1K6AyHZp6BHhqHkgvzm6BA,0,4.89545,4.86364,4.95455,4.90909,22,3,칵테일 위스키
1kCs4iZLgO1R-uAho-w0Eg,0,4.90417,4.87500,4.91667,4.95833,24,4,이탈리아음식
1kMvsXlNsOoUabTdOw5huQ,0,5.00000,5.00000,5.00000,5.00000,4,1,일식
1LOBpgl5-Eb2sKIQmhFeXQ,0,4.46250,4.58333,4.54167,4.43750,48,1,브런치
1lU9YiHp6kF6HBw7FSSlig,0,4.72609,4.73913,4.86957,4.60870,23,3,이자카야
1mG3rFDT6cC9BLzSfEy5aw,0,4.81233,4.84932,4.80822,4.86301,146,8,소고기구이
1MKfjWTEV8KE2UPrGvlKdQ,0,3.25000,3.50000,3.00000,3.50000,2,0,아메리칸음식
1mQOJBJk8zSapF2TFeQ3-g,0,4.45316,4.37975,4.55696,4.48101,79,19,이탈리아음식
1msXsJLHtkoNoAhQ3In0Pw,0,4.79615,4.79327,4.78365,4.87981,104,8,다이닝바
1N_NpaYgyHhCXeq00Za50w,0,4.32523,4.37614,4.23750,4.50114,440,26,다이닝바
1n7LBB7lTWFfx0n9kDWFMg,0,3.75000,3.50000,4.00000,4.00000,2,0,인도음식
1nbDvxOxMjdMtwzAKPfd5Q,0,4.79000,4.77500,4.82500,4.80000,40,4,칵테일 위스키
1Nfj86UI1hHJ7G_5eEq-aQ,0,4.90362,4.92506,4.91473,4.91990,387,7,스시오마카세
1NIEi0-mRP-yXXHvsDiZew,0,5.00000,5.00000,5.00000,5.00000,8,1,가이세키오마카세
1nRHiwE19ZdnL--GbyTYPg,0,4.28458,4.35352,4.16410,4.43722,454,39,이탈리아음식
1O2548YqT3dF-dQo1SPrzg,0,4.92222,4.94444,4.94444,4.88889,36,0,돼지고기구이
1onojTih5TY3EPC_uRqqFA,0,4.65000,4.68269,4.66346,4.64423,52,1,육류 고기요리
1OQf1CITpKxa4KRZUvXUBQ,0,4.78400,4.79500,4.84500,4.81000,200,34,스시오마카세
1oVohsqo4ydHGe1hMxBX4A,0,4.51144,4.53079,4.54252,4.53666,341,10,돼지고기구이
1p-xlfw-QFFbay5eMQZXYg,0,4.70000,4.70000,4.90000,4.70000,10,1,와인
1Pp163Nr7Tu8fkIj3fwvoA,0,4.91596,4.91489,4.94681,4.91489,94,9,일식
1RQ1TgI8ThXWBu9Wc1ctPg,0,4.92020,4.86869,4.96970,4.93939,99,14,일식
1RyXMIP5-mAts6j0JdGCyA,0,4.56903,4.62012,4.55355,4.64038,691,6,중식
1SeS4tljIC4yfgy97VYy1A,0,4.38684,4.44737,4.36842,4.50000,38,3,와인
1SKivOiNfJs6Msf7iNeg4A,0,4.29375,4.43750,4.25000,4.38750,80,4,해물 생선요리
1SwX9F8IHVOplse_Zs8QiQ,0,4.34603,4.40894,4.34603,4.42881,302,7,이탈리아음식
1T6NeLUP0HeppD65y2ooWQ,0,5.00000,5.00000,5.00000,5.00000,1,0,돼지고기구이
1TedAb1qsff7Km5xtZrmmA,0,4.95000,5.00000,5.00000,5.00000,4,0,와인
1ttHaC0aSq3MiAyX-nvhiA,0,4.46047,4.34884,4.58140,4.55814,43,12,브런치
1UFv0TsHOQdziPP9MlHxyQ,0,4.23731,4.31343,4.29851,4.31343,67,6,다이닝바
1v4NPx0ko2901Yve_Kog8Q,0,4.90586,4.91857,4.94463,4.90554,307,27,코스요리
1VDOJUmIJCRgj5A9z9afHg,0,4.92500,4.75000,5.00000,5.00000,4,0,다이닝바
1VIUHSdHPAsNG6k2vnbcFg,0,4.00000,5.00000,2.00000,5.00000,1,0,인도음식
1VWIvk8nIlhsq5KILf98sQ,0,4.87653,4.88776,4.89796,4.87755,98,2,이탈리아음식
1W0ddScUZ2C1H-dYEieS4w,0,4.60000,4.60000,4.60000,4.60000,5,3,와인
1WbIcgt-VfmD7UMwa0F9Zw,0,4.83636,4.83196,4.87879,4.87603,363,27,전통주
1wRhPiTgClXAJnVQs2D-sw,0,4.48333,4.50000,4.66667,4.50000,18,1,한식
1wsiqEI5TtOFcMwY_IWGtg,0,4.72632,4.75439,4.75439,4.75439,57,5,다이닝바
1x-E0It9KcdB55SXFwSeaQ,0,4.89861,4.95833,4.93056,4.86111,72,5,이탈리아음식
1XApkGTiQm87qgyUNBcJxQ,0,4.54669,4.55120,4.53313,4.62952,332,19,프랑스음식
1Xv6oLthgMtFjdeWT9uWHA,0,4.85513,4.91026,4.92308,4.83333,78,8,프랑스음식
1xw8m8dgKzLulAUISmt7Ug,0,4.58581,4.64516,4.57419,4.63226,155,14,육류 고기요리
1y7hKOhMw-U6jnCL2fV97A,0,4.81951,4.80488,4.85366,4.85366,41,0,프랑스음식
1YDxo1QuPcOAoKvYJaqHGg,0,4.67293,4.70677,4.75188,4.74436,133,3,일식
1YjVl5ohSGliyGchgHvAhw,0,4.44444,4.44444,4.33333,4.55556,9,1,돼지고기구이
1yuM9i8iRizoDHQqpCD0EQ,0,4.66667,4.83333,4.33333,4.91667,12,2,다이닝바
2-P5WBe0HhJmD29T8vKhPg,0,4.93846,4.92308,4.98291,4.96581,117,14,스시오마카세
2-rs5RHqwsPh4VixD-PbKg,0,4.34000,4.36667,4.43333,4.38889,45,1,중식
202QgEqRWPLzvtkkeh-giQ,0,4.85000,4.92593,4.85185,4.81481,54,3,돼지고기구이
20aGzD6t--yFTXesd_0y-A,0,4.74231,4.88462,4.75000,4.69231,52,3,중식
20GzLDAYoV0NuHukltti6A,0,5.00000,5.00000,5.00000,5.00000,11,6,다이닝바
20Zp0OqbkzsFV99M1y-Klw,0,4.64937,4.64241,4.64241,4.75000,158,19,다이닝바
21kyrv54PFbw0LdXG3ALtQ,0,4.98182,5.00000,5.00000,5.00000,11,1,전통주
21WleS8A30Swp7KoeB8fqg,0,4.88107,4.86982,4.95266,4.88166,169,7,다이닝바
22ozs2nbV53_S7gwNedPcg,0,4.78804,4.76794,4.83014,4.81340,418,43,프랑스음식
23JyXY8yQTA9NrYJW22VSA,0,4.75192,4.79808,4.79808,4.75000,104,8,와인
24VpTkwg-1qX2z9uU4pGyQ,0,4.88846,4.96154,4.92308,4.88462,26,3,회 사시미
25Kk2gjkg7H_oELz0n_wFg,0,4.85248,4.89109,4.85149,4.84158,101,6,이자카야
25OmC3apBsggsrhkqxnZmA,0,4.80625,4.88542,4.84375,4.78125,96,15,다이닝바
26SWUEgv-Z4LKrV1Pfb5pg,0,4.64545,4.72727,4.72727,4.54545,11,0,이자카야
28N1ZAl_viWNYGC46b4Qhw,0,4.95616,4.95890,4.97260,4.98630,73,3,일식
28zAlFZHbvROiX6x6uj8iA,0,4.37680,4.40800,4.34400,4.45200,250,4,중식
29jEd687M8ByeI7PjmPoMA,0,4.85306,4.87755,4.81633,4.92857,98,15,스시오마카세
29jYZ5C_0DdShQ7RUQvOGA,0,4.61607,4.66964,4.56250,4.63393,112,3,이자카야
29UP2GsZOxwpmhzuTsPf2g,0,4.86282,4.80769,4.85897,4.96154,78,8,와인
2AEt6xoDFtFXhjQGJIzGag,0,4.67097,4.83871,4.61290,4.70968,62,2,양고기
2alMBeA3-ke3hpnROfVfDw,0,4.77500,4.83333,4.83333,4.75000,12,0,돼지고기구이
2auOgibVEs5qKL2QcZY8vg,0,4.88150,4.89595,4.93064,4.90751,173,15,다이닝바
2aYgGSQTllKEsX_S5d9nfA,0,4.96087,4.91304,5.00000,5.00000,23,1,이자카야
2BgbQYqFg4yJaga650u4fw,0,4.88000,5.00000,4.90000,4.90000,10,3,이탈리아음식
2BKjOx8dxTRHUc4SGuRK-w,0,4.63542,4.72917,4.56250,4.75000,48,6,파스타
2CBFN0XPbV42ufr5GR518g,0,4.71026,4.82051,4.74359,4.71795,39,0,일식
2cCiZx4AFXpT_hSlXwYUPA,0,4.42143,4.59821,4.29464,4.47321,56,1,육류 고기요리
2cSvVB-rOQl6_XgY7C5Sfg,0,4.87742,4.82796,4.93548,4.96774,93,11,칵테일 위스키
2DjIXhde9tpYL_PsSm0M-A,0,4.05714,4.42857,3.57143,4.14286,7,2,와인
2dOouiPMQzbkJhyxKq4I9g,0,4.66957,4.78261,4.71014,4.66667,69,8,소고기구이
2e5T6j-mnwcxXbgtx1lUlg,0,4.68136,4.65042,4.79449,4.67585,236,38,프랑스음식
2epeJBAFehAhcpXk6WmL0w,0,4.56220,4.62195,4.50000,4.68293,82,3,이자카야
2ezAr-VGBKm0v9iNAfAsbQ,0,5.00000,5.00000,5.00000,5.00000,1,1,아메리칸음식
2fwrzoqa-b3f02u1xHQULg,0,4.02703,4.24324,3.94595,4.02703,37,0,소고기구이
2Fy7dYRDV-dtqwZpBC_ViA,0,4.82024,4.82792,4.83235,4.83087,677,11,파스타
2G1vUcW4WDwBWzizezcCew,0,4.59366,4.48837,4.62156,4.73784,473,16,다이닝바
2g8zhZED8OhPeIaEmlDShg,0,4.47843,4.60131,4.51634,4.44444,153,31,스시오마카세
2GLWuO4ssLQW2sFM73tKdw,0,4.58955,4.59701,4.65672,4.61194,67,6,한식
2guKzmyRwLQ9EmmGnCwfig,0,4.62484,4.64060,4.60775,4.69317,761,6,중식
2gZr3nLCl9DP4LCRLswXKQ,1,4.83960,4.85358,4.88230,4.83286,2124,242,스시오마카세
2HEXoshn1yoVFw7oh41NyA,0,4.15833,4.25000,4.25000,4.29167,24,4,다이닝바
2IDMN0B3CRICOAGVw0q-Ew,0,4.90000,5.00000,4.85714,4.85714,7,0,이탈리아음식
2Iftw7vmDtNy8MLk2rrOxg,0,4.40000,5.00000,4.00000,4.66667,3,2,아시아음식
2iJUzI7w3KtZPPrH4erOPg,0,4.55000,5.00000,4.50000,4.50000,2,0,브런치
2ILkdz0qEH2RrRIOgNT2TQ,0,4.13704,4.00000,4.22222,4.37037,27,8,코스요리
2itpQSZOO6sDBy3I8A_qlQ,0,4.40385,4.59615,4.25000,4.48077,26,3,이탈리아음식
2IXm4kYwvCP_imf5FVBMaA,0,4.76588,4.75882,4.78235,4.79412,85,6,다이닝바
2JaVyiVr_3CcMhYmK7OaOQ,0,4.79156,4.83556,4.83111,4.78667,225,5,스시오마카세
2JkikkEXDQYgW9pahr5wUg,0,4.09600,4.20000,4.20000,4.04000,50,3,스시오마카세
2JshI7rqGymUF14VWTLDMQ,0,4.68000,4.68333,4.80000,4.61667,120,8,일식
2jvoi25-uTUv2b0cxRUaVQ,0,4.71644,4.80847,4.76780,4.66780,590,13,소고기구이
2KnEDod9raLcCE5Y-EkrVA,0,4.67447,4.88298,4.64894,4.54255,47,0,돼지고기구이
2L-BmFuNL_SZmcX6CHuKmw,0,5.00000,5.00000,5.00000,5.00000,4,0,육류 고기요리
2lMd7ufU4t56mF4XSD-Ixw,0,4.06000,4.10000,4.11667,4.13333,60,8,한식
2lxlE9yQhI8nhsjwFANL0A,0,4.78636,4.90909,4.81818,4.72727,22,3,다이닝바
2mhtttjZJFd8uqphOVjYlQ,0,4.59063,4.51418,4.65475,4.65721,811,17,카페 디저트
2muFFCnt9xIYdsAFgXFexA,0,4.76053,4.97368,4.76316,4.65789,38,1,육류 고기요리
2nACTGxEjVvO-n0Wmvbaog,0,4.16290,4.00000,4.17742,4.50000,62,0,한식
2Og2qMnaIspJlGX9XpAqyA,0,4.65965,4.61404,4.71930,4.71930,57,2,이자카야
2OtKzmt8QXSrGaztPFF5RA,0,4.82823,4.88710,4.82661,4.83871,248,16,스시오마카세
2PI-wFOLqj6lJqRJt_QVEg,0,4.94000,4.95000,4.95000,4.95000,20,2,소고기구이
2pQvdPGE-AkiD6GJgHJeXQ,0,4.73109,4.76471,4.81513,4.69748,119,2,피자
2QrVcdPxth8P8pQsp7dN4g,0,4.30714,4.28571,4.14286,4.57143,14,3,한식
2reVb4i4PIYcMK_jOgMiNw,0,4.52254,4.59155,4.64789,4.39437,71,6,한식
2rgYFFygq2zCFJdS1o73_g,0,4.59186,4.58306,4.62215,4.63844,614,27,이탈리아음식
2rQ_Bxof5cyaNOrAft74QA,0,4.57193,4.79825,4.62281,4.41228,57,1,육류 고기요리
2rTu6wWdkUgE3wwV6IDZAQ,0,3.23333,4.00000,3.00000,3.00000,3,0,육류 고기요리
2RxR1QkVMWQTbSet2hcAng,0,4.41343,4.46269,4.46269,4.47761,67,6,일식
2sdKQLxNgoTY3gaQb8DwRQ,0,4.49625,4.59763,4.52860,4.49310,507,24,유러피안음식
2shQ3rCMZeUThGAUWbGNIA,0,4.23571,3.92857,4.35714,4.57143,14,4,다이닝바
2TaIjPiCHrQkpRS9yWXsbA,0,4.37273,4.45455,4.54545,4.36364,11,1,유러피안음식
2tgIZzf8-p9byXkQjP83lg,0,4.69911,4.74107,4.75223,4.67411,448,8,한식
2tqUYPiCUd9bD6b9hRhwtA,0,4.98000,5.00000,4.98571,4.97143,70,0,코스요리
2U5ziFn3ZtsWYG4bTB45VA,0,4.69036,4.76142,4.73096,4.64467,197,9,다이닝바
2u8dOKaGCdQ5lcg5Pnm5UA,0,4.76705,4.84884,4.76357,4.75194,258,8,유러피안음식
2uBbDfk6zbS6vyV3O70d7Q,0,4.71923,4.57692,4.78846,4.82692,52,5,일식
2UQ2It-OaBP-yLuzpaGjAA,0,5.00000,5.00000,5.00000,5.00000,5,2,돼지고기구이
2vxY7Mj1gqGAROx0R8V3Nw,0,5.00000,5.00000,5.00000,5.00000,8,1,일식
2wKpZnbObE0TVzixKxMrIQ,0,4.77522,4.77876,4.76106,4.82301,113,7,다이닝바
2WrY5oWxEqGfE9-3HAApfA,0,4.06757,4.08108,4.13514,4.08108,37,4,게  랍스터
2X1OVTOJHdkjjsbBNxgemw,0,4.51360,4.53904,4.56801,4.54156,794,40,이탈리아음식
2X7ymzBTWECjhN11r5_qsQ,0,4.80946,4.86486,4.78378,4.83784,74,4,소고기구이
2xATqTN6NZuKqM0osQYqWg,0,4.47825,4.54035,4.48070,4.51228,285,11,파스타
2xRsyyH6YlzLlkrGPZkjEg,0,4.44828,4.68966,4.51724,4.34483,29,4,돼지고기구이
2XwUFJti7C0s9h8i1wyHYA,0,4.64783,4.69565,4.56522,4.82609,23,3,이탈리아음식
2YJkiGen6MylGqf9lapKBw,0,4.33806,4.31343,4.39552,4.38060,134,1,뷔페
2YNuNErJntadwEOKJhJxRw,0,4.88143,4.90497,4.93089,4.87905,463,27,야키토리
2YoYTmlkndbMoF5qhyR00Q,0,4.52555,4.58879,4.49533,4.61371,321,7,유러피안음식
2z9c-CNe7W3Me7bLat1mOQ,0,4.87115,4.92308,4.94231,4.84615,52,6,이탈리아음식
2zkqza-1FNse6CAy5Ui0ag,0,4.47561,4.51220,4.41463,4.60976,41,1,이탈리아음식
2zSDQjezxvHhAeO7jbrS-Q,0,4.58652,4.70787,4.49438,4.71910,89,2,와인
3_nlA5v8PNkfq77noQGBnQ,0,4.75636,4.70909,4.83636,4.78182,110,18,와인
30lqUktJGjxRZJD0nynJ7g,0,4.80278,4.88889,4.69444,4.88889,36,4,파스타
31kpSd6YsjX_6wAmU0DPWA,0,4.75000,4.80992,4.78099,4.73554,242,22,회 사시미
31mFukiuxrxWNVuknBvg3w,0,4.52785,4.55063,4.55063,4.57595,79,0,한식
31Y4zM8otcrwWl7-Tq0IyA,0,4.57345,4.57414,4.61552,4.58793,290,22,스시오마카세
328hCHhRolHVnBdUQgRDXg,0,4.86111,4.94444,4.77778,4.94444,18,1,다이닝바
32FzvcmrJwENKorIs-2IJg,0,4.97857,5.00000,4.92857,5.00000,14,2,이자카야
33gtPocsahpXkp_puKCr8Q,0,4.92222,4.88889,5.00000,5.00000,9,0,이탈리아음식
34jM1kQQirX9KygZlTB2ug,0,4.46197,4.40141,4.64085,4.47183,71,1,코스요리
35LGGaaxxGonRX1t7C6p1Q,0,3.65000,3.50000,3.50000,4.50000,2,0,돼지고기구이
36IDFgXg38QGypIctutOkw,0,4.68814,4.69492,4.72881,4.72881,59,2,브런치
37xXMcXQkAa6T2s6fBnnaA,0,4.92283,4.92126,4.94882,4.94488,254,32,프랑스음식
38Gfm8zlnYoUzYbZdqoXGA,0,4.81429,4.84398,4.85902,4.79135,266,13,스시오마카세
38jyL23nuMONVrBZ9Jz3Gw,0,4.86875,4.87500,4.96875,4.87500,32,4,다이닝바
38N9yHvNeFDWi2KpoS5_sQ,0,4.40379,4.58712,4.39015,4.35227,132,6,이탈리아음식
38VUaacOcs2iIFZbLve-bg,0,4.31667,4.50000,4.00000,4.58333,12,0,브런치
39ah6qWxYiTNVufCr3E4xQ,0,4.61739,4.60870,4.65217,4.69565,46,6,뷔페
39NbUoXkUuEJZgV5AktEDQ,0,4.93471,4.94706,4.95882,4.92941,170,2,스시오마카세
3a_DKNcw15hOtRVphEhuyw,0,4.79242,4.81818,4.81818,4.78788,66,12,바베큐
3a4bBeoVMyLuf86oDtolAw,0,4.44848,4.50947,4.47538,4.48295,264,18,중식
3aBj-ESpsHlSQcj9146mSw,0,4.63871,4.64516,4.67742,4.61290,31,1,스테이크 립
3AFM3P9oLbQDYh_IiBPt7A,0,4.95000,5.00000,5.00000,5.00000,4,6,다이닝바
3AKc5GBrzbo3lBVh33zsqg,0,4.92632,4.93233,4.94486,4.94987,399,22,스시오마카세
3ANaBC-9PQ1AuBSw-kRSnA,0,4.86842,4.84211,4.89474,4.89474,19,1,다이닝바
3aXy5fEKzZik7a0TQViURA,0,4.84000,4.80000,5.00000,4.80000,5,0,와인
3ayuIVDV_1v1raQRL3J7YA,0,5.00000,5.00000,5.00000,5.00000,2,0,스시 초밥
3B2vgbzQ5MKrbAiV-ZV7Fw,0,5.00000,5.00000,5.00000,5.00000,3,0,소고기구이
3bJa2BArvS1fkJYGoCb5gg,0,4.90980,4.90196,4.92157,4.94118,51,7,다이닝바
3cb3Csmwm_9wq9UqWopxkA,0,4.92421,4.93684,4.96842,4.90526,190,6,스시오마카세
3cQaZUYgiELVKzm5m-DPsw,0,4.75985,4.74242,4.77273,4.82576,132,3,브런치
3D87KAGvZlptT5y01Z0A7Q,0,4.60000,4.50000,4.50000,5.00000,2,0,소고기구이
3dKFG3Yr4HdV-0hJMI7whg,0,4.55909,4.62121,4.51515,4.65152,198,7,이자카야
3eDSlMPNp4la1VlqlHfB7Q,0,4.51602,4.71964,4.58269,4.32429,387,27,한우오마카세
3ev9Qz_8AEi4O_pt94dvmw,0,4.69500,4.67500,4.77500,4.67500,40,5,유러피안음식
3F5yUfPSFYL-RXkRU1X5Lw,0,4.72304,4.77411,4.77946,4.69732,560,53,컨템포러리
3FinjntXmlBJ3i-3bMTUgQ,0,4.71527,4.74809,4.71501,4.76845,393,22,다이닝바
3GeYB3QT7z0-YV0D87ZL2w,0,4.51712,4.41781,4.50000,4.73288,146,7,유러피안음식
3HfcUq7Nh7Zj_Mw_-ISHjg,0,3.96667,4.00000,4.00000,4.09524,21,2,소고기구이
3Hs2BiNOfDGUkuZA-q70oQ,0,4.81239,4.85841,4.80531,4.85841,113,4,다이닝바
3HtTRyBzht1ut3aGtQqofg,0,4.29273,4.56364,4.07273,4.32727,55,3,소고기구이
3JBIcbW7WwEaSUHFXCmkEg,0,4.54444,4.75926,4.51852,4.50000,54,2,기타 세계음식
3K_tEjKmnOW9rYiameaKdA,0,4.80403,4.82109,4.84005,4.79976,422,153,파스타
3k9yOScd6wNQrqJJT21ZKw,0,4.83333,4.75000,5.00000,4.75000,12,0,육류 고기요리
3kP5PnvT5oQakTLWkE-h0g,0,4.48525,4.54767,4.47783,4.51220,902,7,중식
3kwYlBj5S9ae906shBu1_w,0,4.66954,4.76159,4.74172,4.57616,151,10,소고기구이
3lAvWZDV0CtBSB7Sfi6wlQ,0,4.80625,4.83333,4.75000,4.91667,48,5,이자카야
3loftxLOtmmnGFbgeb_spA,0,4.83030,4.89394,4.78788,4.84848,66,2,이자카야
3lSsxXU2RPcUXtt8FuAJEw,0,4.82125,4.84495,4.84843,4.81707,287,35,가이세키오마카세
3MxNy9Naezim5BFxq95jew,0,4.87423,4.88660,4.86598,4.93814,97,9,와인
3nDOU0jNEXGRpHYmbLQVCQ,1,4.91905,4.92381,4.94966,4.91156,735,69,스시오마카세
3oaeQ9p0zaaZpi2CGW7xkA,0,4.61818,4.69697,4.69697,4.63636,33,9,일식
3OxAGKcUxa_61hgcbETw0g,0,5.00000,5.00000,5.00000,5.00000,3,0,칵테일 위스키
3POe443a_wYua_LAEv4JEw,0,4.55000,4.50000,4.50000,5.00000,2,1,카페 디저트
3qhXj_b4xB5FkQ9JdxlpTg,0,4.27647,4.35294,4.17647,4.41176,17,2,페루음식
3r-sAmq0I4CttUvFknpnNQ,0,4.84509,4.84579,4.89486,4.85280,428,12,이탈리아음식
3r-USdu_iw_GFttuinMwpw,0,4.32857,4.42857,4.25714,4.37143,35,1,중식
3RBVvi0CjlkskZ1UuRv4OA,0,4.86821,4.77949,4.94359,4.94872,195,33,와인
3reW6-qXQ_rv16kAiBgjsA,0,4.61307,4.61932,4.60795,4.70455,176,7,한식
3RQvE7i8X7oQzjRVQlEtOw,0,4.58528,4.74349,4.64270,4.44564,883,9,회 사시미
3sdOfGfGyF8v2ds1yqESXw,0,4.43614,4.54819,4.36747,4.47590,83,1,파스타
